0	704	415	72	32	32
1	704	799	202	32	32
2	704	1246	75	32	32
3	714	1888	139	32	32
4	703	1955	202	32	32
5	713	1119	201	32	32
6	713	734	266	32	32
7	713	285	204	32	32
8	702	16	48	32	32
9	702	48	48	32	32
10	702	80	48	32	32
11	702	112	48	32	32
12	702	144	48	32	32
13	702	176	48	32	32
14	702	208	48	32	32
15	702	240	48	32	32
16	702	272	48	32	32
17	702	304	48	32	32
18	702	352	48	64	32
19	702	400	48	32	32
20	702	432	48	32	32
21	702	496	48	32	32
22	702	464	48	32	32
23	702	528	48	32	32
24	702	560	48	32	32
25	702	592	48	32	32
26	702	624	48	32	32
27	702	656	48	32	32
28	702	688	48	32	32
29	702	720	48	32	32
30	702	752	48	32	32
31	702	784	48	32	32
32	702	816	48	32	32
33	702	848	48	32	32
34	702	880	48	32	32
35	702	912	48	32	32
36	702	944	48	32	32
37	702	976	48	32	32
38	702	1008	48	32	32
39	702	1040	48	32	32
40	702	1072	48	32	32
41	702	1104	48	32	32
42	702	1136	48	32	32
43	702	1168	48	32	32
44	702	1200	48	32	32
45	702	1232	48	32	32
46	702	1264	48	32	32
47	702	1296	48	32	32
48	702	1328	48	32	32
49	702	1360	48	32	32
50	702	1392	48	32	32
51	702	1424	48	32	32
52	702	1456	48	32	32
53	702	1488	48	32	32
54	702	1520	48	32	32
55	702	1552	48	32	32
56	702	1616	48	32	32
57	702	1584	48	32	32
58	702	1648	48	32	32
59	702	1680	48	32	32
60	702	1712	48	32	32
61	702	1744	48	32	32
62	702	1776	48	32	32
63	702	1808	48	32	32
64	702	1840	48	32	32
65	702	1872	48	32	32
66	702	1904	48	32	32
67	702	1936	48	32	32
68	702	1968	48	32	32
69	702	2000	48	32	32
70	702	2032	48	32	32
71	702	1968	176	32	32
72	702	2000	176	32	32
73	702	2032	176	32	32
74	702	1872	112	32	32
75	702	16	208	32	32
76	702	48	208	32	32
77	702	80	208	32	32
78	702	112	208	32	32
79	702	144	208	32	32
80	702	176	208	32	32
81	702	224	176	64	32
82	702	272	176	32	32
83	702	400	240	160	32
84	702	496	240	32	32
85	702	528	240	32	32
86	702	560	240	32	32
87	702	656	240	160	32
88	702	784	176	32	32
89	702	816	176	32	32
90	702	864	176	64	32
91	702	912	176	32	32
92	702	944	176	32	32
93	702	1040	176	160	32
94	706	1869	220	32	128
95	705	2033	242	32	96
96	201	1636	92	31	63
97	401	1764	297	91	45
98	702	1904	112	32	32
99	611	1730	104	15	31
100	616	1347	109	15	31
101	616	1476	106	15	31
102	616	1602	107	15	31
103	616	1026	106	15	31
104	616	897	106	15	31
105	612	708	105	15	31
106	616	384	332	15	31
107	616	965	269	15	31
108	616	323	106	15	31
109	201	814	94	31	63
110	201	957	94	31	63
