0	0	16	368	0	0	32	32
1	0	48	368	0	0	32	32
2	0	80	368	0	0	32	32
3	0	112	368	0	0	32	32
4	0	144	368	0	0	32	32
5	0	176	368	0	0	32	32
6	0	208	368	0	0	32	32
7	0	240	368	0	0	32	32
8	0	272	368	0	0	32	32
9	0	304	368	0	0	32	32
10	0	336	368	0	0	32	32
11	0	368	368	0	0	32	32
12	0	400	368	0	0	32	32
13	0	432	368	0	0	32	32
14	0	464	368	0	0	32	32
15	0	496	368	0	0	32	32
16	0	528	368	0	0	32	32
17	0	560	368	0	0	32	32
18	0	592	368	0	0	32	32
19	0	624	368	0	0	32	32
20	0	656	368	0	0	32	32
21	0	688	368	0	0	32	32
22	0	720	368	0	0	32	32
23	0	752	368	0	0	32	32
24	0	784	368	0	0	32	32
25	0	816	368	0	0	32	32
26	0	848	368	0	0	32	32
27	0	880	368	0	0	32	32
28	0	912	368	0	0	32	32
29	0	944	368	0	0	32	32
30	0	976	368	0	0	32	32
31	0	1008	368	0	0	32	32
32	0	1040	368	0	0	32	32
33	0	1072	368	0	0	32	32
34	0	1104	368	0	0	32	32
35	0	1136	368	0	0	32	32
36	0	1168	368	0	0	32	32
37	0	1200	368	0	0	32	32
38	0	1232	368	0	0	32	32
39	0	1264	368	0	0	32	32
40	0	1296	368	0	0	32	32
41	0	1328	368	0	0	32	32
42	0	1360	368	0	0	32	32
43	0	1392	368	0	0	32	32
44	0	1424	368	0	0	32	32
45	0	1456	368	0	0	32	32
46	0	1488	368	0	0	32	32
47	0	1520	368	0	0	32	32
48	1	16	336	32	0	32	32
49	1	48	336	32	0	32	32
50	2	80	336	64	0	32	32
51	3	112	336	96	0	32	32
52	2	144	336	64	0	32	32
53	3	176	336	96	0	32	32
54	2	208	336	64	0	32	32
55	3	240	336	96	0	32	32
56	2	272	336	64	0	32	32
57	3	304	336	96	0	32	32
58	2	336	336	64	0	32	32
59	3	368	336	96	0	32	32
60	1	400	336	32	0	32	32
61	1	432	336	32	0	32	32
62	1	464	336	32	0	32	32
63	1	496	336	32	0	32	32
64	1	528	336	32	0	32	32
65	1	560	336	32	0	32	32
66	2	592	336	64	0	32	32
67	3	624	336	96	0	32	32
68	2	656	336	64	0	32	32
69	3	688	336	96	0	32	32
70	2	720	336	64	0	32	32
71	3	752	336	96	0	32	32
72	2	784	336	64	0	32	32
73	3	816	336	96	0	32	32
74	2	848	336	64	0	32	32
75	3	880	336	96	0	32	32
76	1	912	336	32	0	32	32
77	1	944	336	32	0	32	32
78	1	976	336	32	0	32	32
79	1	1008	336	32	0	32	32
80	1	1040	336	32	0	32	32
81	1	1072	336	32	0	32	32
82	1	1104	336	32	0	32	32
83	1	1136	336	32	0	32	32
84	1	1168	336	32	0	32	32
85	1	1200	336	32	0	32	32
86	1	1232	336	32	0	32	32
87	1	1264	336	32	0	32	32
88	4	1296	336	128	0	32	32
89	5	1328	336	160	0	32	32
90	6	1360	336	192	0	32	32
91	7	1392	336	224	0	32	32
92	6	1424	336	192	0	32	32
93	7	1456	336	224	0	32	32
94	8	1488	336	256	0	32	32
95	0	1520	336	0	0	32	32
96	9	16	304	0	32	32	32
97	10	48	304	32	32	32	32
98	11	80	304	64	32	32	32
99	12	112	304	96	32	32	32
100	11	144	304	64	32	32	32
101	12	176	304	96	32	32	32
102	11	208	304	64	32	32	32
103	12	240	304	96	32	32	32
104	11	272	304	64	32	32	32
105	12	304	304	96	32	32	32
106	11	336	304	64	32	32	32
107	12	368	304	96	32	32	32
108	13	400	304	128	32	32	32
109	13	432	304	128	32	32	32
110	13	464	304	128	32	32	32
111	13	496	304	128	32	32	32
112	9	528	304	0	32	32	32
113	10	560	304	32	32	32	32
114	11	592	304	64	32	32	32
115	12	624	304	96	32	32	32
116	11	656	304	64	32	32	32
117	12	688	304	96	32	32	32
118	11	720	304	64	32	32	32
119	12	752	304	96	32	32	32
120	11	784	304	64	32	32	32
121	12	816	304	96	32	32	32
122	11	848	304	64	32	32	32
123	12	880	304	96	32	32	32
124	13	912	304	128	32	32	32
125	13	944	304	128	32	32	32
126	13	976	304	128	32	32	32
127	13	1008	304	128	32	32	32
128	13	1040	304	128	32	32	32
129	13	1072	304	128	32	32	32
130	13	1104	304	128	32	32	32
131	13	1136	304	128	32	32	32
132	13	1168	304	128	32	32	32
133	13	1200	304	128	32	32	32
134	13	1232	304	128	32	32	32
135	13	1264	304	128	32	32	32
136	14	1296	304	160	32	32	32
137	15	1328	304	192	32	32	32
138	16	1360	304	224	32	32	32
139	17	1392	304	256	32	32	32
140	16	1424	304	224	32	32	32
141	17	1456	304	256	32	32	32
142	18	1488	304	0	64	32	32
143	0	1520	304	0	0	32	32
144	19	16	272	32	64	32	32
145	20	48	272	64	64	32	32
146	19	80	272	32	64	32	32
147	20	112	272	64	64	32	32
148	19	144	272	32	64	32	32
149	20	176	272	64	64	32	32
150	19	208	272	32	64	32	32
151	20	240	272	64	64	32	32
152	19	272	272	32	64	32	32
153	20	304	272	64	64	32	32
154	19	336	272	32	64	32	32
155	20	368	272	64	64	32	32
156	21	400	272	96	64	32	32
157	22	432	272	128	64	32	32
158	21	464	272	96	64	32	32
159	22	496	272	128	64	32	32
160	19	528	272	32	64	32	32
161	20	560	272	64	64	32	32
162	19	592	272	32	64	32	32
163	20	624	272	64	64	32	32
164	19	656	272	32	64	32	32
165	20	688	272	64	64	32	32
166	19	720	272	32	64	32	32
167	20	752	272	64	64	32	32
168	19	784	272	32	64	32	32
169	20	816	272	64	64	32	32
170	19	848	272	32	64	32	32
171	20	880	272	64	64	32	32
172	21	912	272	96	64	32	32
173	22	944	272	128	64	32	32
174	21	976	272	96	64	32	32
175	22	1008	272	128	64	32	32
176	21	1040	272	96	64	32	32
177	22	1072	272	128	64	32	32
178	21	1104	272	96	64	32	32
179	22	1136	272	128	64	32	32
180	21	1168	272	96	64	32	32
181	22	1200	272	128	64	32	32
182	21	1232	272	96	64	32	32
