0	0	16	368	0	0	32	32
1	1	48	368	32	0	32	32
2	2	80	368	64	0	32	32
3	3	112	368	96	0	32	32
4	4	144	368	128	0	32	32
5	5	176	368	160	0	32	32
6	0	208	368	0	0	32	32
7	6	240	368	192	0	32	32
8	7	272	368	224	0	32	32
9	7	304	368	224	0	32	32
10	7	336	368	224	0	32	32
11	8	368	368	256	0	32	32
12	0	400	368	0	0	32	32
13	6	432	368	192	0	32	32
14	7	464	368	224	0	32	32
15	8	496	368	256	0	32	32
16	0	528	368	0	0	32	32
17	6	560	368	192	0	32	32
18	7	592	368	224	0	32	32
19	9	624	368	288	0	32	32
20	10	656	368	320	0	32	32
21	11	688	368	352	0	32	32
22	2	720	368	64	0	32	32
23	3	752	368	96	0	32	32
24	4	784	368	128	0	32	32
25	12	816	368	0	32	32	32
26	7	848	368	224	0	32	32
27	9	880	368	288	0	32	32
28	10	912	368	320	0	32	32
29	13	944	368	32	32	32	32
30	14	976	368	64	32	32	32
31	15	1008	368	96	32	32	32
32	10	16	336	320	0	32	32
33	11	48	336	352	0	32	32
34	16	80	336	128	32	32	32
35	2	112	336	64	0	32	32
36	3	144	336	96	0	32	32
37	17	176	336	160	32	32	32
38	18	208	336	192	32	32	32
39	19	240	336	224	32	32	32
40	7	272	336	224	0	32	32
41	7	304	336	224	0	32	32
42	7	336	336	224	0	32	32
43	9	368	336	288	0	32	32
44	18	400	336	192	32	32	32
45	19	432	336	224	32	32	32
46	7	464	336	224	0	32	32
47	9	496	336	288	0	32	32
48	10	528	336	320	0	32	32
49	20	560	336	256	32	32	32
50	7	592	336	224	0	32	32
51	9	624	336	288	0	32	32
52	10	656	336	320	0	32	32
53	11	688	336	352	0	32	32
54	16	720	336	128	32	32	32
55	2	752	336	64	0	32	32
56	3	784	336	96	0	32	32
57	4	816	336	128	0	32	32
58	12	848	336	0	32	32	32
59	9	880	336	288	0	32	32
60	10	912	336	320	0	32	32
61	13	944	336	32	32	32	32
62	14	976	336	64	32	32	32
63	15	1008	336	96	32	32	32
64	10	16	304	320	0	32	32
65	11	48	304	352	0	32	32
66	16	80	304	128	32	32	32
67	16	112	304	128	32	32	32
68	2	144	304	64	0	32	32
69	21	176	304	288	32	32	32
70	22	208	304	320	32	32	32
71	23	240	304	352	32	32	32
72	7	272	304	224	0	32	32
73	7	304	304	224	0	32	32
74	7	336	304	224	0	32	32
75	24	368	304	0	64	32	32
76	25	400	304	32	64	32	32
77	19	432	304	224	32	32	32
78	7	464	304	224	0	32	32
79	9	496	304	288	0	32	32
80	10	528	304	320	0	32	32
81	20	560	304	256	32	32	32
82	7	592	304	224	0	32	32
83	9	624	304	288	0	32	32
84	10	656	304	320	0	32	32
85	11	688	304	352	0	32	32
86	16	720	304	128	32	32	32
87	16	752	304	128	32	32	32
88	2	784	304	64	0	32	32
89	3	816	304	96	0	32	32
90	4	848	304	128	0	32	32
