0	0	16	368	0	0	32	32
1	1	48	368	32	0	32	32
2	2	80	368	64	0	32	32
3	2	112	368	64	0	32	32
4	0	144	368	0	0	32	32
5	1	176	368	32	0	32	32
6	2	208	368	64	0	32	32
7	2	240	368	64	0	32	32
8	2	272	368	64	0	32	32
9	2	304	368	64	0	32	32
10	2	336	368	64	0	32	32
11	2	368	368	64	0	32	32
12	2	400	368	64	0	32	32
13	2	432	368	64	0	32	32
14	3	464	368	96	0	32	32
15	3	496	368	96	0	32	32
16	4	528	368	128	0	32	32
17	5	560	368	160	0	32	32
18	4	592	368	128	0	32	32
19	5	624	368	160	0	32	32
20	6	656	368	192	0	32	32
21	7	688	368	224	0	32	32
22	8	720	368	256	0	32	32
23	9	752	368	288	0	32	32
24	4	784	368	128	0	32	32
25	5	816	368	160	0	32	32
26	6	848	368	192	0	32	32
27	7	880	368	224	0	32	32
28	10	912	368	320	0	32	32
29	11	944	368	352	0	32	32
30	4	976	368	128	0	32	32
31	5	1008	368	160	0	32	32
32	6	1040	368	192	0	32	32
33	7	1072	368	224	0	32	32
34	12	1104	368	384	0	32	32
35	13	1136	368	416	0	32	32
36	14	1168	368	448	0	32	32
37	15	1200	368	0	32	32	32
38	16	1232	368	32	32	32	32
39	17	1264	368	64	32	32	32
40	4	1296	368	128	0	32	32
41	5	1328	368	160	0	32	32
42	18	1360	368	96	32	32	32
43	19	1392	368	128	32	32	32
44	6	1424	368	192	0	32	32
45	7	1456	368	224	0	32	32
46	16	1488	368	32	32	32	32
47	17	1520	368	64	32	32	32
48	4	1552	368	128	0	32	32
49	5	1584	368	160	0	32	32
50	18	1616	368	96	32	32	32
51	19	1648	368	128	32	32	32
52	6	1680	368	192	0	32	32
53	7	1712	368	224	0	32	32
54	16	1744	368	32	32	32	32
55	17	1776	368	64	32	32	32
56	4	1808	368	128	0	32	32
57	5	1840	368	160	0	32	32
58	20	1872	368	160	32	32	32
59	21	1904	368	192	32	32	32
60	10	1936	368	320	0	32	32
61	11	1968	368	352	0	32	32
62	22	2000	368	224	32	32	32
63	23	2032	368	256	32	32	32
64	24	16	336	288	32	32	32
65	25	48	336	320	32	32	32
66	26	80	336	352	32	32	32
67	27	112	336	384	32	32	32
68	24	144	336	288	32	32	32
69	28	176	336	416	32	32	32
70	26	208	336	352	32	32	32
71	26	240	336	352	32	32	32
72	26	272	336	352	32	32	32
73	26	304	336	352	32	32	32
74	29	336	336	448	32	32	32
75	26	368	336	352	32	32	32
76	29	400	336	448	32	32	32
77	26	432	336	352	32	32	32
78	30	464	336	0	64	32	32
79	31	496	336	32	64	32	32
80	32	528	336	64	64	32	32
81	33	560	336	96	64	32	32
82	34	592	336	128	64	32	32
83	35	624	336	160	64	32	32
84	36	656	336	192	64	32	32
85	37	688	336	224	64	32	32
86	38	720	336	256	64	32	32
87	39	752	336	288	64	32	32
88	32	784	336	64	64	32	32
